product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ART-INJ,Dec 2024,HEALTH CENTER,563.0,1.0,,1492.0,,,191,1141.0,30,DISTRICT32,VIAL
PYRA-COMP,Sep 2025,HEALTH CENTER,1423.0,0.0,,541.0,,5.0,-298,,25,DISTRICT22,TABLET
ACT-INF,Jun 2024,HEALTH CENTER,2341.0,958.0,,780.0,,12085.0,-109,1349.0,30,DISTRICT9,BLISTER
RDT,Jul 2024,HEALTH CENTER,249.0,0.0,,,,12.0,-135,,25,DISTRICT9,PIECE
RDT,Jan 2024,HEALTH CENTER,,,,,1574.0,443.0,381,81.0,25,DISTRICT27,PIECE
PYRA-SAC,Sep 2024,HEALTH CENTER,8.0,,1.0,,,0.0,-110,1.0,50,DISTRICT31,SACHET
PYRA-COMP,Jan 2024,HEALTH CENTER,5215.0,,224.0,3375.0,,1.0,-371,51.0,50,DISTRICT1,TABLET
ART-INJ,Jun 2024,HEALTH CENTER,1030.0,2.0,,1426.0,868.0,783.0,-640,64.0,25,DISTRICT16,VIAL
PYRA-COMP,Dec 2024,HEALTH CENTER,1440.0,62.0,,1207.0,358.0,104.0,-35,,1,DISTRICT19,TABLET
ACT-AD,Apr 2024,HEALTH CENTER,23.0,0.0,,,,5600.0,-137,60.0,1,DISTRICT32,BLISTER
PYRA-COMP,Jan 2024,HEALTH CENTER,,,67.0,225.0,,733.0,-160,,25,DISTRICT3,TABLET
RDT,Feb 2025,HEALTH CENTER,,,,1397.0,,,883,90.0,25,DISTRICT6,PIECE
RDT,Jul 2025,HEALTH CENTER,,,406.0,2005.0,,591.0,374,,30,DISTRICT37,PIECE
ACT-SC,Jul 2024,HEALTH CENTER,,25.0,142.0,193.0,,,-666,,1000,DISTRICT16,BLISTER
ITN,Sep 2025,HEALTH CENTER,4363.0,261.0,1622.0,,,1609.0,330,,30,DISTRICT12,PIECE
PYRA-COMP,Sep 2025,HEALTH CENTER,685.0,,,566.0,,0.0,-502,248.0,5,DISTRICT25,TABLET
RDT,Jan 2025,HEALTH CENTER,390.0,0.0,,592.0,,168.0,-146,,50,DISTRICT21,PIECE
ART-INJ,Jan 2024,HEALTH CENTER,58.0,,199.0,27.0,770.0,,-198,185.0,30,DISTRICT13,VIAL
SP,Mar 2024,HEALTH CENTER,14.0,0.0,,,,347.0,-933,0.0,1000,DISTRICT3,TABLET
PYRA-SAC,Feb 2024,HEALTH CENTER,31.0,0.0,0.0,223.0,,0.0,655,,5,DISTRICT36,SACHET
ART-SUP,Jun 2024,HEALTH CENTER,601.0,120.0,554.0,853.0,,,79,785.0,30,DISTRICT38,CAPSULE
ART-SUP,Jun 2024,HEALTH CENTER,485.0,12.0,237.0,,,6.0,220,6.0,1,DISTRICT33,CAPSULE
ACT-AD,Jun 2025,DISTRICT HOSPITAL,165.0,0.0,61.0,,,0.0,626,64.0,25,DISTRICT19,BLISTER
ACT-INF,Oct 2025,HEALTH CENTER,,534.0,596.0,3233.0,,,265,451.0,30,DISTRICT5,BLISTER
RDT,Nov 2025,HEALTH CENTER,2238.0,20.0,128.0,,,0.0,49,23.0,30,DISTRICT19,PIECE
ACT-SC,Oct 2024,HEALTH CENTER,,1492.0,,3309.0,,4561.0,347,,30,DISTRICT16,BLISTER
ITN,Nov 2024,HEALTH CENTER,,3.0,148.0,207.0,,2179.0,893,168.0,30,DISTRICT8,PIECE
ACT-INF,Apr 2025,DISTRICT HOSPITAL,,394.0,,,,9596.0,-519,,1000,DISTRICT36,BLISTER
ITN,May 2024,HEALTH CENTER,100.0,,,208.0,,121.0,-446,52.0,30,DISTRICT22,PIECE
ACT-AD,Jul 2024,HEALTH CENTER,184.0,,234.0,194.0,,1.0,472,47.0,30,DISTRICT3,BLISTER
QUIN,Sep 2024,HEALTH CENTER,,0.0,91.0,,825.0,2430.0,-530,60.0,1000,DISTRICT24,TABLET
QUIN,Oct 2025,HEALTH CENTER,330.0,,271.0,,,0.0,483,,1000,DISTRICT1,TABLET
ACT-INF,Jan 2025,HEALTH CENTER,2453.0,600.0,494.0,4399.0,,10.0,115,266.0,30,DISTRICT37,BLISTER
ART-SUP,Jun 2025,HEALTH CENTER,827.0,11.0,277.0,1229.0,289.0,,-340,190.0,30,DISTRICT16,CAPSULE
QUIN,Dec 2024,HEALTH CENTER,1336.0,93.0,291.0,1307.0,,1251.0,-280,,1000,DISTRICT8,TABLET
SP,Apr 2024,HEALTH CENTER,310.0,,506.0,60.0,609.0,,-969,513.0,30,DISTRICT32,TABLET
RDT,Jul 2024,HEALTH CENTER,1840.0,,1294.0,,,6239.0,-578,1013.0,1,DISTRICT5,PIECE
ACT-SC,Jul 2024,HEALTH CENTER,1588.0,0.0,,2044.0,1090.0,55.0,-265,,30,DISTRICT30,BLISTER
RDT,May 2025,DISTRICT HOSPITAL,,1.0,69.0,1175.0,,536.0,-96,45.0,25,DISTRICT8,PIECE
PYRA-COMP,Apr 2025,HEALTH CENTER,2357.0,0.0,623.0,605.0,,640.0,53,658.0,25,DISTRICT9,TABLET
SP,Oct 2025,HEALTH CENTER,,10.0,355.0,362.0,,3244.0,223,435.0,1000,DISTRICT25,TABLET
ACT-GC,Feb 2024,HEALTH CENTER,,10.0,140.0,1564.0,,1.0,719,112.0,30,DISTRICT8,BLISTER
SP,Aug 2024,HEALTH CENTER,,1953.0,644.0,479.0,,5853.0,354,575.0,1000,DISTRICT36,TABLET
ACT-INF,Apr 2024,HEALTH CENTER,166.0,,361.0,,,8162.0,-17,507.0,30,DISTRICT36,BLISTER
PYRA-COMP,Mar 2025,REGIONAL HOSPITAL,,,2.0,9.0,,0.0,-368,0.0,5,DISTRICT29,TABLET
ART-INJ,May 2025,HEALTH CENTER,,,833.0,2790.0,,2448.0,-188,795.0,1,DISTRICT32,VIAL
ART-INJ,Apr 2025,HEALTH CENTER,1074.0,51.0,245.0,1290.0,,350.0,-227,218.0,30,DISTRICT13,VIAL
QUIN,Jan 2025,HEALTH CENTER,28.0,11.0,,89.0,,561.0,-295,,1000,DISTRICT13,TABLET
ACT-AD,Oct 2024,DISTRICT HOSPITAL,4473.0,,,3562.0,638.0,,-841,477.0,30,DISTRICT37,BLISTER
ACT-INF,Nov 2024,HEALTH CENTER,581.0,0.0,513.0,,,4080.0,-170,,1,DISTRICT13,BLISTER
ART-SUP,May 2025,HEALTH CENTER,742.0,100.0,380.0,424.0,,5647.0,175,,1,DISTRICT8,CAPSULE
SP,Mar 2024,HEALTH CENTER,105.0,6.0,,464.0,,0.0,355,,30,DISTRICT28,TABLET
ART-INJ,Apr 2024,HEALTH CENTER,147.0,0.0,58.0,34.0,,0.0,-116,55.0,25,DISTRICT18,VIAL
SP,Nov 2024,HEALTH CENTER,473.0,594.0,547.0,513.0,,58.0,127,408.0,30,DISTRICT6,TABLET
ACT-GC,Dec 2024,HEALTH CENTER,255.0,47.0,52.0,,,2.0,-449,25.0,30,DISTRICT20,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,308.0,,245.0,284.0,1021.0,553.0,54,,30,DISTRICT36,VIAL
ITN,Jan 2025,HEALTH CENTER,1766.0,80.0,136.0,1043.0,622.0,2583.0,513,,2,DISTRICT15,PIECE
ART-INJ,May 2025,HEALTH CENTER,883.0,0.0,115.0,85.0,,672.0,308,82.0,2,DISTRICT10,VIAL
QUIN,Mar 2025,HEALTH CENTER,,,437.0,,,0.0,50,706.0,1000,DISTRICT32,TABLET
ITN,Apr 2024,HEALTH CENTER,2.0,326.0,,114.0,,0.0,3,9.0,30,DISTRICT32,PIECE
QUIN,Aug 2025,HEALTH CENTER,28.0,8.0,,191.0,,305.0,151,,1000,DISTRICT5,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,,0.0,63.0,790.0,907.0,3.0,-687,,25,DISTRICT6,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,11.0,11.0,24.0,5.0,443.0,752.0,308,72.0,50,DISTRICT13,CAPSULE
ACT-AD,Aug 2025,HEALTH CENTER,,96.0,512.0,1585.0,941.0,,-169,214.0,30,DISTRICT24,BLISTER
RDT,Apr 2024,HEALTH CENTER,1117.0,,,979.0,,1.0,98,79.0,30,DISTRICT1,PIECE
PYRA-COMP,Jan 2025,HEALTH CENTER,1827.0,378.0,401.0,637.0,821.0,53.0,-152,291.0,30,DISTRICT37,TABLET
ACT-INF,Nov 2024,HEALTH CENTER,,,,,,0.0,-165,,30,DISTRICT33,BLISTER
PYRA-SAC,Apr 2024,HEALTH CENTER,337.0,,407.0,327.0,,461.0,477,,2,DISTRICT29,SACHET
QUIN,Apr 2025,HEALTH CENTER,94.0,0.0,,487.0,,0.0,-88,4.0,1000,DISTRICT24,TABLET
ITN,Dec 2024,HEALTH CENTER,1.0,,,16.0,,,548,38.0,30,DISTRICT30,PIECE
PYRA-SAC,Nov 2024,HEALTH CENTER,1022.0,345.0,1002.0,1483.0,,405.0,57,1239.0,2,DISTRICT24,SACHET
PYRA-SAC,Nov 2024,HEALTH CENTER,,13.0,169.0,,152.0,0.0,-124,,1,DISTRICT7,SACHET
RDT,Jul 2024,HEALTH CENTER,,8.0,37.0,759.0,,0.0,163,,30,DISTRICT16,PIECE
ACT-INF,May 2024,HEALTH CENTER,260.0,272.0,,259.0,,77.0,590,96.0,30,DISTRICT22,BLISTER
ACT-SC,Oct 2025,HEALTH CENTER,,1453.0,678.0,2908.0,1342.0,4709.0,-56,827.0,1000,DISTRICT24,BLISTER
PYRA-SAC,Feb 2025,HEALTH CENTER,534.0,,210.0,1301.0,,0.0,-224,35.0,5,DISTRICT26,SACHET
QUIN,Apr 2025,HEALTH CENTER,2368.0,31.0,,,,1886.0,498,632.0,1000,DISTRICT29,TABLET
PYRA-COMP,Aug 2025,HEALTH CENTER,574.0,,,919.0,,1468.0,349,1649.0,2,DISTRICT20,TABLET
ACT-INF,May 2024,HEALTH CENTER,,,,710.0,,32.0,-138,151.0,30,DISTRICT31,BLISTER
ITN,Sep 2025,HEALTH CENTER,,1.0,78.0,139.0,654.0,1434.0,254,40.0,100,DISTRICT28,PIECE
ART-INJ,May 2024,HEALTH CENTER,,0.0,14.0,303.0,,0.0,97,,30,DISTRICT9,VIAL
PYRA-SAC,Dec 2023,HEALTH CENTER,2891.0,126.0,495.0,,,12004.0,-337,,25,DISTRICT6,SACHET
SP,Jul 2024,HEALTH CENTER,,33.0,290.0,2379.0,,0.0,-14,297.0,1000,DISTRICT9,TABLET
ART-INJ,Sep 2025,HEALTH CENTER,4.0,0.0,20.0,,401.0,,-98,0.0,25,DISTRICT32,VIAL
ART-INJ,Mar 2025,HEALTH CENTER,285.0,48.0,262.0,406.0,798.0,8.0,323,88.0,1,DISTRICT15,VIAL
ART-INJ,Apr 2024,HEALTH CENTER,199.0,0.0,11.0,28.0,,0.0,716,9.0,2,DISTRICT31,VIAL
QUIN,Nov 2025,HEALTH CENTER,,3.0,1.0,49.0,,8.0,129,7.0,30,DISTRICT33,TABLET
ACT-GC,Apr 2024,HEALTH CENTER,206.0,285.0,,1233.0,,4.0,-278,238.0,1000,DISTRICT25,BLISTER
RDT,Dec 2023,HEALTH CENTER,,,108.0,,,0.0,-347,64.0,1000,DISTRICT1,PIECE
ACT-GC,Mar 2024,HEALTH CENTER,230.0,,37.0,232.0,676.0,0.0,752,1.0,30,DISTRICT33,BLISTER
ACT-AD,Aug 2024,HEALTH CENTER,,0.0,168.0,1452.0,520.0,0.0,162,68.0,30,DISTRICT27,BLISTER
RDT,Oct 2025,HEALTH CENTER,1090.0,40.0,155.0,1168.0,,,278,105.0,30,DISTRICT33,PIECE
ACT-SC,May 2025,HEALTH CENTER,1522.0,0.0,158.0,484.0,,3343.0,-44,141.0,30,DISTRICT24,BLISTER
RDT,Sep 2025,HEALTH CENTER,733.0,1382.0,456.0,796.0,,1.0,-558,,50,DISTRICT13,PIECE
ACT-INF,Jan 2025,HEALTH CENTER,302.0,1083.0,,,762.0,0.0,-657,234.0,1000,DISTRICT15,BLISTER
RDT,Mar 2025,HEALTH CENTER,,0.0,,1729.0,,17297.0,-54,,30,DISTRICT7,PIECE
ACT-AD,Jul 2024,HEALTH CENTER,,,,213.0,,,-228,13.0,1,DISTRICT38,BLISTER
ACT-SC,Oct 2024,HEALTH CENTER,3865.0,119.0,,3913.0,,244.0,126,319.0,50,DISTRICT20,BLISTER
RDT,Feb 2025,DISTRICT HOSPITAL,218.0,27.0,,482.0,,1045.0,772,3.0,2,DISTRICT24,PIECE
PYRA-SAC,Sep 2024,HEALTH CENTER,94.0,0.0,18.0,,,85.0,-149,1.0,5,DISTRICT3,SACHET
ART-SUP,Sep 2025,HEALTH CENTER,11.0,,130.0,13.0,665.0,9750.0,117,,30,DISTRICT10,CAPSULE
PYRA-SAC,Apr 2025,HEALTH CENTER,188.0,,,,1316.0,0.0,33,,25,DISTRICT38,SACHET
ACT-GC,Mar 2025,HEALTH CENTER,,15.0,630.0,7083.0,,6.0,-129,563.0,30,DISTRICT35,BLISTER
ART-INJ,Oct 2025,HEALTH CENTER,573.0,1148.0,372.0,1489.0,,1084.0,-776,300.0,50,DISTRICT28,VIAL
ACT-GC,Feb 2025,HEALTH CENTER,,0.0,242.0,13.0,,,649,123.0,1,DISTRICT20,BLISTER
ACT-GC,Jun 2024,HEALTH CENTER,4259.0,1.0,441.0,,1797.0,1767.0,-535,392.0,1000,DISTRICT23,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,1116.0,,24.0,,,2.0,145,108.0,30,DISTRICT14,VIAL
PYRA-COMP,Feb 2024,HEALTH CENTER,1921.0,762.0,463.0,1046.0,,1560.0,-364,290.0,1,DISTRICT20,TABLET
ART-INJ,Feb 2025,HEALTH CENTER,,,,,,231.0,-138,920.0,25,DISTRICT16,VIAL
ART-SUP,Sep 2024,HEALTH CENTER,2622.0,395.0,577.0,2549.0,,6.0,-246,753.0,25,DISTRICT3,CAPSULE
RDT,Sep 2025,HEALTH CENTER,42.0,89.0,44.0,183.0,,0.0,175,13.0,1,DISTRICT29,PIECE
ART-SUP,Jun 2025,HEALTH CENTER,391.0,395.0,,,420.0,0.0,-263,190.0,100,DISTRICT20,CAPSULE
QUIN,Jul 2025,HEALTH CENTER,47.0,185.0,106.0,330.0,276.0,0.0,103,,1000,DISTRICT23,TABLET
ACT-INF,Feb 2024,HEALTH CENTER,1241.0,,345.0,518.0,,209.0,-418,72.0,1000,DISTRICT8,BLISTER
ACT-AD,Aug 2025,HEALTH CENTER,,1739.0,,5236.0,,145.0,-206,463.0,1,DISTRICT28,BLISTER
ACT-SC,Oct 2024,HEALTH CENTER,4654.0,2.0,1377.0,,,11887.0,-205,977.0,1000,DISTRICT23,BLISTER
QUIN,Dec 2024,HEALTH CENTER,,,450.0,1256.0,,19.0,114,227.0,1000,DISTRICT22,TABLET
PYRA-COMP,Jul 2024,HEALTH CENTER,,,,,,3062.0,584,338.0,50,DISTRICT33,TABLET
RDT,Jan 2024,HEALTH CENTER,697.0,0.0,90.0,637.0,668.0,78.0,150,,25,DISTRICT9,PIECE
RDT,Dec 2023,HEALTH CENTER,27.0,188.0,216.0,,,,259,251.0,50,DISTRICT27,PIECE
ACT-AD,Jul 2025,HEALTH CENTER,,125.0,70.0,859.0,,4583.0,-949,,5,DISTRICT31,BLISTER
ACT-GC,Apr 2024,HEALTH CENTER,876.0,30.0,,464.0,,,-81,57.0,30,DISTRICT4,BLISTER
ITN,Mar 2024,DISTRICT HOSPITAL,,229.0,675.0,5793.0,772.0,0.0,300,229.0,30,DISTRICT7,PIECE
ACT-GC,May 2025,HEALTH CENTER,3005.0,,299.0,2292.0,,590.0,-74,306.0,1000,DISTRICT1,BLISTER
ITN,Dec 2023,HEALTH CENTER,1350.0,15.0,83.0,1728.0,,1.0,283,19.0,50,DISTRICT20,PIECE
RDT,Feb 2025,HEALTH CENTER,8251.0,,2233.0,5408.0,,3564.0,514,1425.0,1000,DISTRICT24,PIECE
ITN,Dec 2023,HEALTH CENTER,,,1295.0,5956.0,,4204.0,-123,1042.0,1,DISTRICT17,PIECE
ART-INJ,Jan 2025,HEALTH CENTER,87.0,3.0,49.0,,1071.0,0.0,355,12.0,50,DISTRICT25,VIAL
ACT-SC,Jun 2025,HEALTH CENTER,,,1379.0,5180.0,,754.0,-323,1480.0,1000,DISTRICT23,BLISTER
ART-INJ,Feb 2025,HEALTH CENTER,329.0,3.0,87.0,,878.0,29.0,-288,9.0,1,DISTRICT19,VIAL
ACT-SC,Apr 2025,HEALTH CENTER,2223.0,3.0,,1979.0,,,-681,570.0,100,DISTRICT9,BLISTER
SP,Dec 2023,HEALTH CENTER,1351.0,0.0,118.0,286.0,,,211,,30,DISTRICT32,TABLET
ART-INJ,Dec 2024,HEALTH CENTER,1446.0,446.0,1008.0,3525.0,,733.0,-2,866.0,1000,DISTRICT7,VIAL
QUIN,Feb 2025,HEALTH CENTER,1977.0,0.0,,851.0,628.0,,448,,1000,DISTRICT20,TABLET
PYRA-COMP,Jun 2024,HEALTH CENTER,,2.0,,476.0,,1.0,251,105.0,30,DISTRICT28,TABLET
ITN,Jul 2024,HEALTH CENTER,,14.0,84.0,,917.0,0.0,662,7.0,30,DISTRICT36,PIECE
ART-INJ,Feb 2024,HEALTH CENTER,4434.0,,676.0,,,,-331,281.0,30,DISTRICT12,VIAL
PYRA-COMP,Jan 2025,HEALTH CENTER,454.0,0.0,89.0,,,0.0,-21,21.0,5,DISTRICT36,TABLET
PYRA-SAC,Feb 2025,HEALTH CENTER,,1531.0,1179.0,5805.0,,0.0,147,288.0,2,DISTRICT10,SACHET
RDT,Apr 2025,HEALTH CENTER,4223.0,753.0,935.0,3897.0,,3980.0,-343,1439.0,25,DISTRICT27,PIECE
PYRA-SAC,Feb 2025,HEALTH CENTER,1178.0,41.0,132.0,,,0.0,178,13.0,5,DISTRICT1,SACHET
QUIN,May 2025,HEALTH CENTER,,1.0,44.0,316.0,,0.0,-260,112.0,30,DISTRICT1,TABLET
ACT-AD,Jan 2025,HEALTH CENTER,1629.0,,208.0,192.0,,11.0,-144,94.0,1,DISTRICT19,BLISTER
RDT,Mar 2025,HEALTH CENTER,,0.0,15.0,466.0,,,-536,7.0,50,DISTRICT10,PIECE
SP,Nov 2025,HEALTH CENTER,,0.0,28.0,,,2.0,-929,5.0,1000,DISTRICT13,TABLET
ACT-INF,Feb 2024,HEALTH CENTER,3212.0,0.0,254.0,530.0,1005.0,988.0,-266,56.0,1000,DISTRICT33,BLISTER
QUIN,Apr 2024,HEALTH CENTER,1891.0,17.0,,1835.0,,,198,393.0,1000,DISTRICT9,TABLET
ACT-GC,Jan 2025,REGIONAL HOSPITAL,1210.0,,411.0,896.0,2381.0,,-344,323.0,1000,DISTRICT12,BLISTER
PYRA-SAC,Mar 2025,HEALTH CENTER,,,,772.0,819.0,690.0,-736,24.0,2,DISTRICT9,SACHET
ACT-SC,Dec 2024,HEALTH CENTER,129.0,81.0,257.0,1296.0,,220.0,-115,331.0,2,DISTRICT29,BLISTER
ITN,Dec 2023,HEALTH CENTER,,,,,,1488.0,-409,,30,DISTRICT36,PIECE
ART-INJ,Aug 2024,HEALTH CENTER,2627.0,0.0,1061.0,1655.0,,2192.0,-490,689.0,1,DISTRICT36,VIAL
SP,Jul 2025,REGIONAL HOSPITAL,542.0,16.0,,985.0,,0.0,-674,134.0,30,DISTRICT23,TABLET
ART-INJ,Apr 2024,HEALTH CENTER,112.0,361.0,104.0,2485.0,747.0,4.0,644,50.0,25,DISTRICT30,VIAL
SP,Apr 2025,HEALTH CENTER,285.0,0.0,,67.0,698.0,1598.0,525,,1000,DISTRICT16,TABLET
ART-SUP,Sep 2025,HEALTH CENTER,1336.0,1.0,,670.0,,,24,,2,DISTRICT20,CAPSULE
RDT,Jan 2024,HEALTH CENTER,68.0,250.0,120.0,369.0,,,39,,50,DISTRICT15,PIECE
ART-INJ,Sep 2025,HEALTH CENTER,80.0,1.0,130.0,,,,212,75.0,30,DISTRICT28,VIAL
PYRA-SAC,Jun 2024,DISTRICT HOSPITAL,3468.0,,418.0,4312.0,1810.0,0.0,-928,,1,DISTRICT1,SACHET
QUIN,May 2025,HEALTH CENTER,,0.0,66.0,7.0,,144.0,90,76.0,30,DISTRICT23,TABLET
ACT-AD,Jan 2024,HEALTH CENTER,514.0,18.0,41.0,,,1.0,-193,52.0,50,DISTRICT26,BLISTER
ACT-INF,Apr 2025,HEALTH CENTER,102.0,,,367.0,,1.0,945,44.0,30,DISTRICT32,BLISTER
ACT-AD,Jan 2024,HEALTH CENTER,,833.0,504.0,4688.0,429.0,203.0,253,247.0,30,DISTRICT33,BLISTER
ACT-AD,Sep 2024,HEALTH CENTER,139.0,25.0,217.0,87.0,708.0,,-181,311.0,2,DISTRICT4,BLISTER
PYRA-COMP,Dec 2023,HEALTH CENTER,324.0,0.0,40.0,45.0,,47.0,-400,10.0,25,DISTRICT13,TABLET
PYRA-COMP,Sep 2025,HEALTH CENTER,218.0,12.0,62.0,210.0,,3204.0,-148,,5,DISTRICT1,TABLET
ART-SUP,Aug 2024,HEALTH CENTER,776.0,,217.0,,470.0,24.0,-521,,30,DISTRICT31,CAPSULE
QUIN,May 2024,HEALTH CENTER,,89.0,358.0,2155.0,,0.0,227,,30,DISTRICT28,TABLET
ACT-AD,Oct 2024,HEALTH CENTER,,,2.0,51.0,,,-270,,1,DISTRICT20,BLISTER
SP,Oct 2025,HEALTH CENTER,19.0,0.0,21.0,98.0,259.0,2.0,89,6.0,30,DISTRICT4,TABLET
PYRA-SAC,Dec 2024,HEALTH CENTER,,,209.0,,794.0,42.0,-549,108.0,2,DISTRICT29,SACHET
ART-SUP,Jun 2024,HEALTH CENTER,2875.0,208.0,,2392.0,1821.0,2927.0,-72,921.0,30,DISTRICT31,CAPSULE
PYRA-SAC,Mar 2025,HEALTH CENTER,0.0,,11.0,1.0,,150.0,-48,,2,DISTRICT33,SACHET
ACT-INF,Mar 2024,HEALTH CENTER,16.0,69.0,,22.0,717.0,62.0,-149,,1,DISTRICT3,BLISTER
QUIN,Aug 2025,HEALTH CENTER,135.0,4.0,126.0,147.0,,6.0,407,34.0,50,DISTRICT5,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,2303.0,0.0,,468.0,,16.0,-471,,30,DISTRICT8,BLISTER
PYRA-SAC,Feb 2025,HEALTH CENTER,267.0,592.0,32.0,536.0,429.0,0.0,-27,23.0,5,DISTRICT10,SACHET
PYRA-SAC,Oct 2024,HEALTH CENTER,582.0,,,199.0,,8251.0,-444,418.0,25,DISTRICT26,SACHET
PYRA-COMP,Mar 2024,HEALTH CENTER,,19.0,,,,228.0,-846,,2,DISTRICT26,TABLET
ACT-GC,Aug 2024,DISTRICT HOSPITAL,144.0,,,46.0,,4383.0,-363,66.0,1000,DISTRICT32,BLISTER
ITN,Apr 2024,HEALTH CENTER,141.0,0.0,18.0,22.0,,4.0,135,11.0,30,DISTRICT22,PIECE
PYRA-SAC,May 2025,HEALTH CENTER,,0.0,514.0,2866.0,,254.0,1857,357.0,2,DISTRICT6,SACHET
PYRA-SAC,Feb 2025,DISTRICT HOSPITAL,1059.0,,1182.0,2832.0,916.0,3.0,-548,1455.0,25,DISTRICT9,SACHET
ACT-GC,Aug 2025,HEALTH CENTER,2494.0,,998.0,2544.0,711.0,1293.0,475,440.0,30,DISTRICT10,BLISTER
ACT-SC,Jun 2024,HEALTH CENTER,1056.0,0.0,57.0,1520.0,,,-354,81.0,2,DISTRICT23,BLISTER
ACT-INF,Mar 2024,HEALTH CENTER,2574.0,12.0,,,,12.0,-386,156.0,50,DISTRICT13,BLISTER
QUIN,Mar 2024,HEALTH CENTER,212.0,,47.0,,122.0,0.0,458,71.0,1000,DISTRICT13,TABLET
ACT-AD,Jul 2025,HEALTH CENTER,826.0,0.0,67.0,462.0,,,134,16.0,25,DISTRICT5,BLISTER
QUIN,Oct 2024,HEALTH CENTER,1354.0,35.0,293.0,1930.0,301.0,4004.0,-115,133.0,30,DISTRICT3,TABLET
ACT-GC,Jun 2024,HEALTH CENTER,,,85.0,,,0.0,-264,21.0,1000,DISTRICT1,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,112.0,238.0,249.0,770.0,,1.0,394,,30,DISTRICT8,BLISTER
ACT-INF,Aug 2025,HEALTH CENTER,648.0,211.0,,,,,-268,194.0,30,DISTRICT31,BLISTER
RDT,May 2024,HEALTH CENTER,742.0,30.0,60.0,1426.0,,66.0,401,103.0,5,DISTRICT32,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,37.0,,105.0,5.0,,300.0,-1079,161.0,30,DISTRICT9,VIAL
ACT-GC,Mar 2024,HEALTH CENTER,519.0,32.0,417.0,503.0,,940.0,-97,301.0,30,DISTRICT16,BLISTER
QUIN,Aug 2024,HEALTH CENTER,352.0,7.0,365.0,,1545.0,2689.0,-531,,1000,DISTRICT15,TABLET
ACT-INF,Mar 2024,HEALTH CENTER,3565.0,58.0,905.0,2188.0,,1675.0,115,963.0,30,DISTRICT35,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,,1154.0,665.0,1456.0,,0.0,-985,329.0,25,DISTRICT16,VIAL
ACT-SC,Oct 2024,HEALTH CENTER,,0.0,334.0,,783.0,,30,244.0,2,DISTRICT9,BLISTER
QUIN,Sep 2025,HEALTH CENTER,1794.0,,,,798.0,498.0,157,287.0,1000,DISTRICT18,TABLET
SP,Mar 2024,HEALTH CENTER,,115.0,,296.0,,312.0,-409,106.0,2,DISTRICT2,TABLET
PYRA-SAC,Nov 2024,HEALTH CENTER,,7.0,365.0,86.0,,,-396,305.0,5,DISTRICT3,SACHET
ACT-SC,Jun 2025,HEALTH CENTER,830.0,3.0,60.0,1883.0,,0.0,-105,13.0,1,DISTRICT4,BLISTER
ITN,Oct 2025,DISTRICT HOSPITAL,2711.0,,,,,17469.0,-413,1690.0,30,DISTRICT35,PIECE
ACT-GC,May 2025,HEALTH CENTER,604.0,0.0,38.0,1764.0,,0.0,-392,9.0,30,DISTRICT30,BLISTER
ACT-SC,Nov 2025,HEALTH CENTER,785.0,458.0,621.0,1102.0,1904.0,9172.0,-376,,30,DISTRICT10,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,176.0,,42.0,477.0,632.0,,196,1.0,30,DISTRICT24,BLISTER
ITN,Oct 2024,HEALTH CENTER,,2656.0,366.0,1983.0,,1701.0,64,,30,DISTRICT9,PIECE
ACT-GC,Jun 2024,HEALTH CENTER,1061.0,16.0,,,,,-109,224.0,30,DISTRICT27,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,201.0,,25.0,59.0,,1.0,-664,85.0,30,DISTRICT25,BLISTER
ACT-INF,Sep 2025,HEALTH CENTER,625.0,56.0,,1066.0,,698.0,-116,185.0,30,DISTRICT9,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,4227.0,1241.0,,8096.0,375.0,931.0,424,1238.0,30,DISTRICT20,BLISTER
PYRA-COMP,May 2024,HEALTH CENTER,1872.0,0.0,54.0,291.0,,,444,,30,DISTRICT16,TABLET
ITN,Nov 2024,HEALTH CENTER,2155.0,0.0,137.0,,483.0,10.0,-850,210.0,30,DISTRICT32,PIECE
RDT,Jun 2025,HEALTH CENTER,1131.0,595.0,294.0,813.0,,389.0,512,,30,DISTRICT22,PIECE
ACT-GC,Dec 2023,HEALTH CENTER,,15.0,34.0,221.0,2261.0,7.0,352,111.0,30,DISTRICT28,BLISTER
ACT-AD,Nov 2025,DISTRICT HOSPITAL,,44.0,214.0,,192.0,0.0,-338,,30,DISTRICT8,BLISTER
SP,Mar 2025,HEALTH CENTER,6816.0,2.0,,6401.0,,1517.0,-269,,30,DISTRICT37,TABLET
